Zip Code,County,State,Entitlement
47106,Clark County,Indiana,
47107,Harrison County,Indiana,
47108,Washington County,Indiana,
47110,Harrison County,Indiana,
47111,Clark County,Indiana,
47112,Harrison County,Indiana,
47114,Harrison County,Indiana,
47115,Harrison County,Indiana,
47116,Crawford County,Indiana,
47117,Harrison County,Indiana,
47118,Crawford County,Indiana,
47119,Floyd County,Indiana,
47120,Washington County,Indiana,
47122,Floyd County,Indiana,
47123,Crawford County,Indiana,
47124,Floyd County,Indiana,
47125,Washington County,Indiana,
47126,Clark County,Indiana,
47129,Clark County,Indiana,
47130,Clark County,Indiana,
47131,Clark County,Indiana,
47132,Clark County,Indiana,
47133,Clark County,Indiana,
47134,Clark County,Indiana,
47135,Harrison County,Indiana,
47136,Harrison County,Indiana,
47137,Crawford County,Indiana,
47138,Scott County,Indiana,
47139,Washington County,Indiana,
47140,Crawford County,Indiana,
47141,Clark County,Indiana,
47142,Harrison County,Indiana,
47143,Clark County,Indiana,
47144,Clark County,Indiana,
47145,Crawford County,Indiana,
47146,Floyd County,Indiana,
47147,Clark County,Indiana,
47150,Floyd County,Indiana,
47151,Floyd County,Indiana,
47160,Harrison County,Indiana,
47161,Harrison County,Indiana,
47162,Clark County,Indiana,
47163,Clark County,Indiana,
47164,Harrison County,Indiana,
47165,Washington County,Indiana,
47166,Harrison County,Indiana,
47167,Washington County,Indiana,
47170,Scott County,Indiana,
47172,Clark County,Indiana,
47174,Crawford County,Indiana,
47175,Crawford County,Indiana,
47177,Clark County,Indiana,
47190,Clark County,Indiana,
47199,Clark County,Indiana,
47201,Bartholomew County,Indiana,
47202,Bartholomew County,Indiana,
47203,Bartholomew County,Indiana,
47220,Jackson County,Indiana,
47223,Jennings County,Indiana,
47224,Switzerland County,Indiana,
47225,Decatur County,Indiana,
47226,Bartholomew County,Indiana,
47227,Jennings County,Indiana,
47228,Jackson County,Indiana,
47229,Jackson County,Indiana,
47230,Jefferson County,Indiana,
47231,Jefferson County,Indiana,
47232,Bartholomew County,Indiana,
47234,Shelby County,Indiana,
47235,Jackson County,Indiana,
47236,Bartholomew County,Indiana,
47240,Decatur County,Indiana,
47243,Jefferson County,Indiana,
47244,Bartholomew County,Indiana,
47245,Jennings County,Indiana,
47246,Bartholomew County,Indiana,
47247,Bartholomew County,Indiana,
47249,Jackson County,Indiana,
47250,Jefferson County,Indiana,
47260,Jackson County,Indiana,
47261,Ripley County,Indiana,
47263,Decatur County,Indiana,
47264,Jackson County,Indiana,
47265,Jennings County,Indiana,
47270,Jennings County,Indiana,
47272,Decatur County,Indiana,
47273,Jennings County,Indiana,
47274,Jackson County,Indiana,
47280,Bartholomew County,Indiana,
47281,Jackson County,Indiana,
47282,Jennings County,Indiana,
47283,Decatur County,Indiana,
47302,Delaware County,Indiana,
47303,Delaware County,Indiana,
47304,Delaware County,Indiana,
47305,Delaware County,Indiana,
47306,Delaware County,Indiana,
47307,Delaware County,Indiana,
47308,Delaware County,Indiana,
47320,Delaware County,Indiana,
47322,Fayette County,Indiana,
47324,Wayne County,Indiana,
47325,Union County,Indiana,
47326,Jay County,Indiana,
47327,Wayne County,Indiana,
47330,Wayne County,Indiana,
47331,Fayette County,Indiana,
47334,Delaware County,Indiana,
47335,Wayne County,Indiana,
47336,Jay County,Indiana,
47337,Henry County,Indiana,
47338,Delaware County,Indiana,
47339,Wayne County,Indiana,
47340,Randolph County,Indiana,
47341,Wayne County,Indiana,
47342,Delaware County,Indiana,
47344,Henry County,Indiana,
47345,Wayne County,Indiana,
47346,Wayne County,Indiana,
47348,Blackford County,Indiana,
47351,Henry County,Indiana,
47352,Henry County,Indiana,
47353,Union County,Indiana,
47354,Randolph County,Indiana,
47355,Randolph County,Indiana,
47356,Henry County,Indiana,
47357,Wayne County,Indiana,
47358,Randolph County,Indiana,
47359,Blackford County,Indiana,
47360,Henry County,Indiana,
47361,Henry County,Indiana,
47362,Henry County,Indiana,
47366,Henry County,Indiana,
47367,Delaware County,Indiana,
47368,Randolph County,Indiana,
47369,Jay County,Indiana,
47370,Wayne County,Indiana,
47371,Jay County,Indiana,
47373,Jay County,Indiana,
47374,Wayne County,Indiana,
47375,Wayne County,Indiana,
47380,Randolph County,Indiana,
47381,Jay County,Indiana,
47382,Randolph County,Indiana,
47383,Delaware County,Indiana,
47384,Henry County,Indiana,
47385,Henry County,Indiana,
47386,Henry County,Indiana,
47387,Henry County,Indiana,
47388,Henry County,Indiana,
47390,Randolph County,Indiana,
47392,Wayne County,Indiana,
47393,Wayne County,Indiana,
47394,Randolph County,Indiana,
47396,Delaware County,Indiana,
47401,Monroe County,Indiana,
47402,Monroe County,Indiana,
47403,Monroe County,Indiana,
47404,Monroe County,Indiana,
